
 ****** Running generation 0 ****** 

Population's average fitness: 2932.02528 stdev: 653.73219
Best fitness: 5149.31000 - size: (20, 202) - species 163 - id 163
Average adjusted fitness: 0.386
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
   129    3     3   3507.2    0.505     2
   130    3     3   3698.5    0.492     0
   131    3     3   4665.3    0.730     0
   132    3     3   3850.8    0.397     0
   133    3     3   4635.4    0.482     0
   134    3     3   2933.0    0.378     3
   135    3     3   4081.1    0.572     0
   136    3     3   3873.2    0.542     2
   137    3     3   3461.9    0.410     3
   138    3     3   4753.8    0.590     0
   139    3     3   3097.8    0.438     2
   140    3     3   3035.7    0.366     3
   141    3     3   3903.8    0.569     0
   142    3     3   3110.4    0.288     2
   143    3     3   3494.1    0.524     2
   144    3     3   3873.4    0.562     0
   145    3     3   3846.4    0.427     0
   146    3     3   3000.4    0.414     1
   147    3     3   3143.8    0.412     1
   148    3     3   3750.4    0.498     0
   149    3     3   3406.3    0.502     1
   150    3     3   3688.7    0.518     1
   151    3     3   3494.8    0.441     2
   152    3     3   3585.1    0.546     2
   153    3     3   3019.1    0.373     1
   154    3     3   3489.8    0.502     3
   155    3     3   3744.7    0.504     1
   156    3     3   3295.3    0.404     2
   157    3     3   3942.7    0.583     1
   158    3     3   3400.1    0.494     1
   159    3     3   4329.0    0.721     0
   160    3     3   3607.8    0.405     0
   161    3     3   3084.7    0.381     1
   162    3     3   3515.5    0.456     1
   163    3     3   3194.3    0.431     3
   164    3     3   4209.2    0.581     3
   165    3     3   2812.5    0.287     3
   166    3     3   3321.8    0.413     2
   167    3     3   4207.0    0.594     0
   168    3     3   3685.3    0.331     0
   169    3     3   3221.7    0.318     1
   170    3     3   3182.5    0.357     1
   171    3     3   4225.3    0.481     2
   172    3     3   2993.6    0.407     1
   173    3     3   3692.6    0.568     2
   174    3     3   3389.0    0.507     3
   175    3     3   4347.9    0.608     0
   176    3     3   4490.9    0.606     1
   177    3     3   3712.0    0.440     0
   178    3     3   3032.0    0.428     2
   179    3     3   3801.3    0.656     2
   180    3     3   3390.4    0.458     1
   181    3     3   2873.4    0.371     1
   182    3     3   3489.0    0.490     2
   183    3     3   3611.7    0.544     2
   184    3     3   4367.9    0.647     1
   185    3     3   2693.5    0.333     2
   186    3     3   3410.2    0.418     2
   187    3     3   3469.7    0.482     1
   188    3     3   3127.3    0.386     1
   189    3     3   4427.4    0.556     0
   190    3     3   2698.7    0.329     2
   191    3     3   3129.5    0.400     3
   192    3     3   3022.6    0.429     2
   193    3     3   3265.2    0.435     0
   194    3     3   3208.2    0.362     1
   195    3     3   4205.1    0.728     1
   196    3     3   3709.4    0.462     2
   197    3     3   2802.3    0.289     2
   198    3     3   3260.4    0.347     2
   199    3     3   4180.3    0.464     3
   200    3     3   3800.9    0.576     0
Total extinctions: 0
Generation time: 207.383 sec (174.033 average)

 ****** Running generation 4 ****** 

Population's average fitness: 2954.90906 stdev: 658.66401
Best fitness: 5277.78500 - size: (20, 201) - species 98 - id 510
Average adjusted fitness: 0.383
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     3   3720.5    0.351     1
     2    4     3   3955.0    0.532     0
     3    4     3   2779.8    0.288     1
     4    4     3   3612.0    0.327     0
     5    4     3   2775.6    0.290     3
     6    4     3   2560.8    0.237     3
     7    4     3   3782.8    0.542     3
     8    4     3   3605.7    0.365     2
     9    4     3   2966.4    0.315     3
    10    4     3   5084.0    0.552     0
    11    4     3   3786.9    0.455     2
    12    4     3   4006.7    0.402     0
    13    4     3   2495.7    0.222     2
    14    4     3   3707.9    0.339     1
    15    4     3   3518.1    0.342     2
    16    4     3   3196.0    0.355     2
    17    4     3   4641.9    0.429     0
    18    4     3   4827.8    0.561     0
    19    4     3   3624.0    0.476     1
    20    4     3   2882.6    0.337     1
    21    4     3   4048.3    0.523     4
    22    4     3   3356.2    0.317     0
    23    4     3   3394.9    0.384     2
    24    4     3   3292.1    0.330     2
    25    4     3   3308.2    0.432     3
    26    4     3   3894.2    0.496     2
    27    4     3   3169.9    0.376     4
    28    4     3   3085.6    0.281     3
    29    4     3   2776.3    0.222     4
    30    4     3   4413.7    0.514     0
    31    4     3   3297.1    0.357     3
    32    4     3   4037.6    0.368     1
    33    4     3   4062.1    0.518     0
    34    4     3   3467.6    0.320     0
    35    4     3   3286.1    0.354     3
    36    4     3   4376.2    0.526     0
    37    4     3   3258.6    0.382     2
    38    4     3   4175.9    0.506     0
    39    4     3   3911.2    0.385     0
    40    4     3   3389.8    0.378     3
    41    4     3   3215.7    0.372     1
    42    4     3   3855.9    0.369     0
    43    4     3   3001.7    0.273     2
    44    4     3   3449.7    0.244     3
    45    4     3   4322.6    0.598     1
    46    4     3   3057.7    0.397     1
    47    4     3   4097.4    0.486     0
    48    4     3   2754.6    0.251     3
    49    4     3   3000.7    0.293     1
    50    4     3   3180.1    0.396     3
    51    4     3   4149.7    0.436     0
    52    4     3   4386.4    0.592     0
    53    4     3   3563.1    0.371     1
    54    4     3   3657.7    0.453     4
    55    4     3   4351.5    0.498     0
    56    4     3   3144.3    0.312     1
    57    4     3   4214.2    0.593     0
    58    4     3   3324.4    0.434     1
    59    4     3   4687.8    0.667     0
    60    4     3   3704.9    0.431     0
    61    4     3   3603.8    0.487     2
    62    4     3   2967.3    0.283     2
    63    4     3   3767.9    0.387     0
    64    4     3   3763.2    0.302     0
    65    4     3   2917.3    0.197     3
    66    4     3   3214.1    0.416     2
    67    4     3   2502.3    0.257     4
    68    4     3   4050.7    0.406     0
    69    4     3   3628.1    0.418     1
    70    4     3   3234.3    0.418     1
    71    4     3   3213.9    0.358     3
    72    4     3   5154.3    0.659     0
    73    4     3   2825.8    0.198     3
    74    4     3   3678.5    0.538     2
    75    4     3   3706.4    0.366     1
    76    4     3   3578.5    0.331     3
    77    4     3   4120.3    0.570     0
    78    4     3   3676.4    0.442     0
    79    4     3   3191.3    0.345     2
    80    4     3   3260.8    0.311     2
    81    4     3   3683.4    0.330     1
    82    4     3   3617.8    0.273     0
    83    4     3   3244.0    0.409     3
    84    4     3   2311.4    0.153     2
    85    4     3   3595.0    0.499     2
    86    4     3   4222.0    0.414     0
    87    4     3   2883.4    0.312     3
    88    4     3   3620.5    0.438     0
    89    4     3   4040.3    0.555     0
    90    4     3   3169.3    0.275     1
    91    4     3   3153.8    0.354     3
    92    4     3   2716.8    0.296     2
    93    4     3   4282.8    0.491     0
    94    4     3   3494.1    0.440     4
    95    4     3   3262.5    0.431     2
    96    4     3   2886.4    0.314     1
    97    4     3   3380.6    0.377     1
    98    4     3   5277.8    0.548     0
    99    4     3   3855.1    0.497     0
   100    4     3   3287.6    0.371     2
   101    4     3   3432.0    0.312     1
   102    4     3   3745.5    0.357     0
   103    4     3   3331.4    0.416     1
   104    4     3   3213.6    0.427     2
   105    4     3   3011.7    0.277     2
   106    4     3   3072.0    0.296     3
   107    4     3   3890.8    0.489     0
   108    4     3   2977.5    0.239     1
   109    4     3   3246.1    0.327     2
   110    4     3   4288.1    0.426     0
   111    4     3   3363.9    0.401     2
   112    4     3   3300.2    0.225     1
   113    4     3   2934.0    0.342     1
   114    4     3   3545.9    0.374     4
   115    4     3   2570.0    0.201     1
   116    4     3   3802.2    0.312     1
   117    4     3   2671.7    0.154     1
   118    4     3   3338.7    0.449     2
   119    4     3   3997.6    0.586     0
   120    4     3   2962.4    0.363     2
   121    4     3   3557.5    0.418     3
   122    4     3   3432.2    0.259     1
   123    4     3   4210.7    0.425     0
   124    4     3   3694.8    0.465     0
   125    4     3   3734.7    0.516     0
   126    4     3   4533.9    0.526     0
   127    4     3   3210.7    0.353     3
   128    4     3   2779.5    0.306     2
   129    4     3   4457.3    0.620     0
   130    4     3   2854.3    0.292     1
   131    4     3   2803.1    0.290     1
   132    4     3   3465.0    0.449     1
   133    4     3   4070.8    0.418     1
   134    4     3   4018.6    0.383     0
   135    4     3   3956.5    0.424     1
   136    4     3   3088.2    0.356     3
   137    4     3   3349.7    0.344     4
   138    4     3   3233.0    0.289     1
   139    4     3   3203.2    0.249     3
   140    4     3   3227.2    0.401     4
   141    4     3   3842.6    0.431     1
   142    4     3   2832.0    0.277     3
   143    4     3   3546.1    0.393     3
   144    4     3   3446.1    0.387     1
   145    4     3   4314.0    0.427     0
   146    4     3   3535.9    0.404     2
   147    4     3   3415.7    0.332     2
   148    4     3   3395.5    0.358     1
   149    4     3   2360.7    0.116     2
   150    4     3   2855.5    0.268     2
   151    4     3   2878.9    0.329     3
   152    4     3   4294.2    0.541     0
   153    4     3   3392.2    0.364     2
   154    4     3   4525.7    0.387     0
   155    4     3   3121.1    0.334     2
   156    4     3   3535.7    0.356     3
   157    4     3   2815.1    0.296     2
   158    4     3   4270.2    0.386     0
   159    4     3   2733.5    0.216     1
   160    4     3   4259.3    0.488     0
   161    4     3   2580.2    0.217     2
   162    4     3   2326.8    0.168     2
   163    4     3   3008.2    0.320     4
   164    4     3   3072.4    0.312     4
   165    4     3   4594.5    0.533     0
   166    4     3   3670.9    0.513     3
   167    4     3   4431.5    0.481     0
   168    4     3   3726.4    0.329     0
   169    4     3   5137.0    0.600     0
   170    4     3   2515.6    0.239     2
   171    4     3   3487.9    0.316     3
   172    4     3   3122.2    0.303     2
   173    4     3   3514.1    0.428     3
   174    4     3   3012.4    0.374     4
   175    4     3   4370.5    0.481     0
   176    4     3   2786.4    0.237     2
   177    4     3   3441.1    0.386     1
   178    4     3   2925.3    0.330     3
   179    4     3   3439.0    0.295     3
   180    4     3   4090.6    0.373     0
   181    4     3   2930.2    0.334     2
   182    4     3   3419.7    0.424     3
   183    4     3   2936.2    0.197     3
   184    4     3   4029.2    0.543     2
   185    4     3   3729.3    0.374     0
   186    4     3   3873.3    0.523     0
   187    4     3   3860.6    0.351     2
   188    4     3   2565.5    0.224     2
   189    4     3   3941.6    0.564     1
   190    4     3   3586.2    0.364     0
   191    4     3   3769.7    0.351     0
   192    4     3   3866.7    0.414     0
   193    4     3   4393.2    0.542     0
   194    4     3   3248.3    0.413     2
   195    4     3   3559.0    0.395     2
   196    4     3   3364.2    0.337     3
   197    4     3   3717.5    0.425     3
   198    4     3   2273.7    0.111     3
   199    4     3   3373.6    0.468     4
   200    4     3   4575.9    0.618     0
Total extinctions: 0
Generation time: 493.861 sec (237.999 average)

 ****** Running generation 5 ****** 

Population's average fitness: 2904.89247 stdev: 609.28949
Best fitness: 5088.16500 - size: (21, 202) - species 158 - id 487
Average adjusted fitness: 0.356
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    5     3   3148.4    0.304     2
     2    5     3   3526.7    0.292     1
     3    5     3   3234.5    0.371     2
     4    5     3   3065.5    0.362     1
     5    5     3   3672.4    0.415     4
     6    5     3   3364.8    0.372     4
     7    5     3   4083.5    0.604     4
     8    5     3   3675.0    0.541     3
     9    5     3   3887.0    0.433     0
    10    5     3   3387.3    0.309     1
    11    5     3   3501.4    0.492     3
    12    5     3   3891.0    0.411     1
    13    5     3   3043.9    0.341     3
    14    5     3   3652.5    0.328     2
    15    5     3   4234.5    0.407     3
    16    5     3   3073.4    0.245     3
    17    5     3   3361.4    0.409     1
    18    5     3   3225.5    0.239     1
